branch	status	old_path	new_path
aether	R053	crates/aether-data/src/repository/management_tokens/mod.rs	crates/aether-data/runtime/src/repository/management_tokens/mod.rs
aether	R069	crates/aether-data/src/repository/mod.rs	crates/aether-data/runtime/src/repository/mod.rs
aether	R099	crates/aether-data/src/repository/oauth_providers/memory.rs	crates/aether-data/runtime/src/repository/oauth_providers/memory.rs
aether	R061	crates/aether-data/src/repository/pool_scores/memory.rs	crates/aether-data/runtime/src/repository/pool_scores/memory.rs
aether	R092	crates/aether-data/src/repository/provider_oauth.rs	crates/aether-data/runtime/src/repository/provider_oauth.rs
aether	R099	crates/aether-data/src/repository/proxy_nodes/memory.rs	crates/aether-data/runtime/src/repository/proxy_nodes/memory.rs
aether	R100	crates/aether-data/src/repository/quota/memory.rs	crates/aether-data/runtime/src/repository/quota/memory.rs
aether	R057	crates/aether-data/src/repository/routing_profiles/memory.rs	crates/aether-data/runtime/src/repository/routing_profiles/memory.rs
aether	R093	crates/aether-data/src/repository/settlement/memory.rs	crates/aether-data/runtime/src/repository/settlement/memory.rs
aether	R052	crates/aether-data/src/repository/usage/memory.rs	crates/aether-data/runtime/src/repository/usage/memory.rs
aether	R096	crates/aether-data/src/repository/users/memory.rs	crates/aether-data/runtime/src/repository/users/memory.rs
aether	R100	crates/aether-data/src/repository/video_tasks/memory.rs	crates/aether-data/runtime/src/repository/video_tasks/memory.rs
aether	R057	crates/aether-data/src/repository/video_tasks/mod.rs	crates/aether-data/runtime/src/repository/video_tasks/mod.rs
aether	R097	crates/aether-data/src/repository/wallet/memory.rs	crates/aether-data/runtime/src/repository/wallet/memory.rs
aether	R063	crates/aether-data/src/repository/wallet/mod.rs	crates/aether-data/runtime/src/repository/wallet/mod.rs
aether	R095	crates/aether-data/tests/public_entrypoints.rs	crates/aether-data/runtime/tests/public_entrypoints.rs
aether	R100	crates/aether-data-schema/Cargo.toml	crates/aether-data/schema/Cargo.toml
aether	R082	crates/aether-data-schema/src/bin/aether-schema.rs	crates/aether-data/schema/src/bin/aether-schema.rs
aether	R100	crates/aether-data-schema/src/dialect/mod.rs	crates/aether-data/schema/src/dialect/mod.rs
aether	R100	crates/aether-data-schema/src/dialect/mysql.rs	crates/aether-data/schema/src/dialect/mysql.rs
aether	R100	crates/aether-data-schema/src/dialect/postgres.rs	crates/aether-data/schema/src/dialect/postgres.rs
aether	R100	crates/aether-data-schema/src/dialect/sqlite.rs	crates/aether-data/schema/src/dialect/sqlite.rs
aether	R096	crates/aether-data-schema/src/lib.rs	crates/aether-data/schema/src/lib.rs
aether	R096	apps/aether-gateway/src/middleware/strip_cf_headers.rs	crates/aether-gateway/frontdoor/src/middleware/cf_headers.rs
aether	R089	crates/aether-provider-pool/Cargo.toml	crates/aether-provider/pool/Cargo.toml
aether	R100	crates/aether-provider-pool/src/capability.rs	crates/aether-provider/pool/src/capability.rs
aether	R100	crates/aether-provider-pool/src/plan.rs	crates/aether-provider/pool/src/plan.rs
aether	R086	crates/aether-provider-pool/src/presets.rs	crates/aether-provider/pool/src/presets.rs
aether	R100	crates/aether-provider-pool/src/provider.rs	crates/aether-provider/pool/src/provider.rs
aether	R100	crates/aether-provider-pool/src/providers/antigravity.rs	crates/aether-provider/pool/src/providers/antigravity.rs
aether	R067	crates/aether-provider-pool/src/providers/chatgpt_web.rs	crates/aether-provider/pool/src/providers/chatgpt_web.rs
aether	R100	crates/aether-provider-pool/src/providers/default.rs	crates/aether-provider/pool/src/providers/default.rs
aether	R090	crates/aether-provider-pool/src/providers/grok.rs	crates/aether-provider/pool/src/providers/grok.rs
aether	R091	crates/aether-provider-pool/src/providers/kiro.rs	crates/aether-provider/pool/src/providers/kiro.rs
aether	R053	crates/aether-provider-pool/src/providers/mod.rs	crates/aether-provider/pool/src/providers/mod.rs
aether	R082	crates/aether-provider-pool/src/providers/unsupported.rs	crates/aether-provider/pool/src/providers/unsupported.rs
aether	R070	crates/aether-provider-pool/src/quota.rs	crates/aether-provider/pool/src/quota.rs
aether	R100	crates/aether-provider-pool/src/quota_refresh.rs	crates/aether-provider/pool/src/quota_refresh.rs
aether	R093	crates/aether-provider-pool/src/service.rs	crates/aether-provider/pool/src/service.rs
aether	R091	crates/aether-provider-transport/Cargo.toml	crates/aether-provider/transport/Cargo.toml
aether	R068	crates/aether-provider-transport/src/antigravity/mod.rs	crates/aether-provider/transport/src/antigravity/mod.rs
aether	R100	crates/aether-provider-transport/src/antigravity/policy.rs	crates/aether-provider/transport/src/antigravity/policy.rs
aether	R091	crates/aether-provider-transport/src/antigravity/url.rs	crates/aether-provider/transport/src/antigravity/url.rs
aether	R078	crates/aether-provider-transport/src/auth.rs	crates/aether-provider/transport/src/auth.rs
aether	R069	crates/aether-provider-transport/src/auth_config.rs	crates/aether-provider/transport/src/auth_config.rs
aether	R099	crates/aether-provider-transport/src/cache.rs	crates/aether-provider/transport/src/cache.rs
aether	R100	crates/aether-provider-transport/src/claude_code/auth.rs	crates/aether-provider/transport/src/claude_code/auth.rs
aether	R050	crates/aether-provider-transport/src/claude_code/mod.rs	crates/aether-provider/transport/src/claude_code/mod.rs
aether	R099	crates/aether-provider-transport/src/claude_code/policy.rs	crates/aether-provider/transport/src/claude_code/policy.rs
aether	R073	crates/aether-provider-transport/src/claude_code/url.rs	crates/aether-provider/transport/src/claude_code/url.rs
aether	R078	crates/aether-provider-transport/src/conversion.rs	crates/aether-provider/transport/src/conversion.rs
aether	R099	crates/aether-provider-transport/src/diagnostics.rs	crates/aether-provider/transport/src/diagnostics.rs
aether	R099	crates/aether-provider-transport/src/gemini_files/mod.rs	crates/aether-provider/transport/src/gemini_files/mod.rs
aether	R099	crates/aether-provider-transport/src/grok.rs	crates/aether-provider/transport/src/grok.rs
aether	R099	crates/aether-provider-transport/src/kiro/auth.rs	crates/aether-provider/transport/src/kiro/auth.rs
aether	R100	crates/aether-provider-transport/src/kiro/converter.rs	crates/aether-provider/transport/src/kiro/converter.rs
aether	R100	crates/aether-provider-transport/src/kiro/credentials.rs	crates/aether-provider/transport/src/kiro/credentials.rs
aether	R100	crates/aether-provider-transport/src/kiro/headers.rs	crates/aether-provider/transport/src/kiro/headers.rs
aether	R100	crates/aether-provider-transport/src/kiro/mod.rs	crates/aether-provider/transport/src/kiro/mod.rs
aether	R099	crates/aether-provider-transport/src/kiro/policy.rs	crates/aether-provider/transport/src/kiro/policy.rs
aether	R071	crates/aether-provider-transport/src/kiro/refresh.rs	crates/aether-provider/transport/src/kiro/refresh.rs
aether	R100	crates/aether-provider-transport/src/kiro/request.rs	crates/aether-provider/transport/src/kiro/request.rs
aether	R100	crates/aether-provider-transport/src/kiro/url.rs	crates/aether-provider/transport/src/kiro/url.rs
aether	R065	crates/aether-provider-transport/src/lib.rs	crates/aether-provider/transport/src/lib.rs
aether	R079	crates/aether-provider-transport/src/network.rs	crates/aether-provider/transport/src/network.rs
aether	R055	crates/aether-provider-transport/src/openai_image/mod.rs	crates/aether-provider/transport/src/openai_image/mod.rs
aether	R097	crates/aether-provider-transport/src/policy.rs	crates/aether-provider/transport/src/policy.rs
aether	R079	crates/aether-provider-transport/src/provider_types.rs	crates/aether-provider/transport/src/provider_types.rs
aether	R092	crates/aether-provider-transport/src/request_body.rs	crates/aether-provider/transport/src/request_body.rs
aether	R056	crates/aether-provider-transport/src/request_url/mod.rs	crates/aether-provider/transport/src/request_url/mod.rs
aether	R100	crates/aether-provider-transport/src/rules.rs	crates/aether-provider/transport/src/rules.rs
aether	R098	crates/aether-provider-transport/src/snapshot.rs	crates/aether-provider/transport/src/snapshot.rs
aether	R099	crates/aether-provider-transport/src/snapshot_mapping.rs	crates/aether-provider/transport/src/snapshot_mapping.rs
aether	R075	crates/aether-provider-transport/src/standard/mod.rs	crates/aether-provider/transport/src/standard/mod.rs
aether	R076	crates/aether-provider-transport/src/vertex/auth.rs	crates/aether-provider/transport/src/vertex/auth.rs
aether	R099	crates/aether-provider-transport/src/vertex/context.rs	crates/aether-provider/transport/src/vertex/context.rs
aether	R100	crates/aether-provider-transport/src/vertex/mod.rs	crates/aether-provider/transport/src/vertex/mod.rs
aether	R099	crates/aether-provider-transport/src/vertex/policy.rs	crates/aether-provider/transport/src/vertex/policy.rs
aether	R100	crates/aether-provider-transport/src/vertex/url.rs	crates/aether-provider/transport/src/vertex/url.rs
aether	R095	crates/aether-provider-transport/src/video/mod.rs	crates/aether-provider/transport/src/video/mod.rs
aether	R100	crates/aether-runtime/Cargo.toml	crates/aether-runtime/base/Cargo.toml
aether	R100	crates/aether-runtime/src/bootstrap.rs	crates/aether-runtime/base/src/bootstrap.rs
aether	R100	crates/aether-runtime/src/concurrency.rs	crates/aether-runtime/base/src/concurrency.rs
aether	R100	crates/aether-runtime/src/config.rs	crates/aether-runtime/base/src/config.rs
aether	R100	crates/aether-runtime/src/distributed.rs	crates/aether-runtime/base/src/distributed.rs
aether	R100	crates/aether-runtime/src/error.rs	crates/aether-runtime/base/src/error.rs
aether	R097	crates/aether-runtime/src/lib.rs	crates/aether-runtime/base/src/lib.rs
aether	R100	crates/aether-runtime/src/metrics.rs	crates/aether-runtime/base/src/metrics.rs
aether	R100	crates/aether-runtime/src/observability.rs	crates/aether-runtime/base/src/observability.rs
aether	R100	crates/aether-runtime/src/queue.rs	crates/aether-runtime/base/src/queue.rs
aether	R100	crates/aether-runtime/src/redaction.rs	crates/aether-runtime/base/src/redaction.rs
aether	R100	crates/aether-runtime/src/shutdown.rs	crates/aether-runtime/base/src/shutdown.rs
aether	R100	crates/aether-runtime/src/task.rs	crates/aether-runtime/base/src/task.rs
aether	R100	crates/aether-runtime/src/tracing.rs	crates/aether-runtime/base/src/tracing.rs
aether	R100	crates/aether-runtime-state/Cargo.toml	crates/aether-runtime/state/Cargo.toml
aether	R100	crates/aether-runtime-state/src/error.rs	crates/aether-runtime/state/src/error.rs
aether	R051	crates/aether-runtime-state/src/lib.rs	crates/aether-runtime/state/src/lib.rs
aether	R056	crates/aether-runtime-state/src/redis/kv.rs	crates/aether-runtime/state/src/redis/kv.rs
aether	R061	crates/aether-runtime-state/src/redis/lock.rs	crates/aether-runtime/state/src/redis/lock.rs
aether	R100	crates/aether-runtime-state/src/redis/namespace.rs	crates/aether-runtime/state/src/redis/namespace.rs
aether	R051	crates/aether-runtime-state/src/redis/stream.rs	crates/aether-runtime/state/src/redis/stream.rs
aether	R091	crates/aether-task-runtime/Cargo.toml	crates/aether-task/runtime/Cargo.toml
aether	R062	crates/aether-testkit/Cargo.toml	crates/aether-testing/integration/Cargo.toml
aether	R091	crates/aether-testkit/src/bin/capacity_curve_baseline.rs	crates/aether-testing/integration/src/bin/capacity_curve_baseline.rs
aether	R097	crates/aether-testkit/src/bin/dependency_pressure_baseline.rs	crates/aether-testing/integration/src/bin/dependency_pressure_baseline.rs
aether	R098	crates/aether-testkit/src/bin/failure_recovery_baseline.rs	crates/aether-testing/integration/src/bin/failure_recovery_baseline.rs
aether	R051	crates/aether-testkit/src/bin/gateway_tunnel_stream_baseline.rs	crates/aether-testing/integration/src/bin/gateway_tunnel_stream_baseline.rs
aether	R096	crates/aether-testkit/src/bin/multi_instance_admission_baseline.rs	crates/aether-testing/integration/src/bin/multi_instance_admission_baseline.rs
aether	R096	crates/aether-testkit/src/bin/multi_instance_owner_relay_baseline.rs	crates/aether-testing/integration/src/bin/multi_instance_owner_relay_baseline.rs
aether	R094	crates/aether-testkit/src/bin/single_instance_baseline.rs	crates/aether-testing/integration/src/bin/single_instance_baseline.rs
aether	R098	crates/aether-testkit/src/bin/usage_aux_counter_hotspot_baseline.rs	crates/aether-testing/integration/src/bin/usage_aux_counter_hotspot_baseline.rs
aether	R098	crates/aether-testkit/src/bin/usage_counter_hotspot_baseline.rs	crates/aether-testing/integration/src/bin/usage_counter_hotspot_baseline.rs
aether	R098	crates/aether-testkit/src/bin/usage_settlement_hotspot_baseline.rs	crates/aether-testing/integration/src/bin/usage_settlement_hotspot_baseline.rs
aether	R094	crates/aether-testkit/src/bin/redis_worker_baseline.rs	crates/aether-testing/loadtools/src/bin/redis_worker_baseline.rs
aether	R100	crates/aether-testkit/src/http.rs	crates/aether-testing/loadtools/src/http.rs
aether	R052	crates/aether-testkit/src/metrics.rs	crates/aether-testing/loadtools/src/metrics.rs
aether	R098	crates/aether-testkit/src/runtime.rs	crates/aether-testing/loadtools/src/runtime.rs
aether	R100	crates/aether-testkit/src/execution_runtime.rs	crates/aether-testing/testkit/src/execution_runtime.rs
aether	R100	crates/aether-testkit/src/fixtures.rs	crates/aether-testing/testkit/src/fixtures.rs
aether	R080	crates/aether-testkit/src/gateway.rs	crates/aether-testing/testkit/src/gateway.rs
aether	R050	crates/aether-testkit/src/lib.rs	crates/aether-testing/testkit/src/lib.rs
aether	R100	crates/aether-testkit/src/postgres.rs	crates/aether-testing/testkit/src/postgres.rs
aether	R100	crates/aether-testkit/src/redis.rs	crates/aether-testing/testkit/src/redis.rs
aether	R100	crates/aether-testkit/src/server.rs	crates/aether-testing/testkit/src/server.rs
aether	R100	crates/aether-testkit/src/tracing.rs	crates/aether-testing/testkit/src/tracing.rs
aether	R100	crates/aether-testkit/src/tunnel.rs	crates/aether-testing/testkit/src/tunnel.rs
aether	R100	crates/aether-testkit/src/wait.rs	crates/aether-testing/testkit/src/wait.rs
aether	R095	crates/aether-usage-runtime/Cargo.toml	crates/aether-usage/runtime/Cargo.toml
aether	R099	crates/aether-usage-runtime/src/body_capture.rs	crates/aether-usage/runtime/src/body_capture.rs
aether	R100	crates/aether-usage-runtime/src/event.rs	crates/aether-usage/runtime/src/event.rs
aether	R075	crates/aether-usage-runtime/src/lib.rs	crates/aether-usage/runtime/src/lib.rs
aether	R091	crates/aether-usage-runtime/src/queue.rs	crates/aether-usage/runtime/src/queue.rs
aether	R050	crates/aether-usage-runtime/src/record.rs	crates/aether-usage/runtime/src/record.rs
aether	R053	crates/aether-usage-runtime/src/report.rs	crates/aether-usage/runtime/src/report.rs
aether	R100	crates/aether-usage-runtime/src/report_context.rs	crates/aether-usage/runtime/src/report_context.rs
aether	R069	crates/aether-usage-runtime/src/settlement.rs	crates/aether-usage/runtime/src/settlement.rs
aether	R100	crates/aether-usage-runtime/src/standardized_usage.rs	crates/aether-usage/runtime/src/standardized_usage.rs
aether	R092	crates/aether-usage-runtime/src/usage_mapper.rs	crates/aether-usage/runtime/src/usage_mapper.rs
aether	R069	crates/aether-usage-runtime/src/write.rs	crates/aether-usage/runtime/src/write.rs
final_niffler_to_aether	R059	apps/aether-gateway/src/email/smtp.rs	apps/aether-gateway/src/email_delivery.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/Cargo.toml	crates/aether-ai/formats/Cargo.toml
final_niffler_to_aether	R066	crates/aether-ai-formats/src/api.rs	crates/aether-ai/formats/src/api.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/contracts/actions.rs	crates/aether-ai/formats/src/contracts/actions.rs
final_niffler_to_aether	R055	crates/aether-ai-formats/src/contracts/auth_context.rs	crates/aether-ai/formats/src/contracts/auth_context.rs
final_niffler_to_aether	R094	crates/aether-ai-formats/src/contracts/control_payloads.rs	crates/aether-ai/formats/src/contracts/control_payloads.rs
final_niffler_to_aether	R089	crates/aether-ai-formats/src/contracts/plan_kinds.rs	crates/aether-ai/formats/src/contracts/plan_kinds.rs
final_niffler_to_aether	R087	crates/aether-ai-formats/src/contracts/report_kinds.rs	crates/aether-ai/formats/src/contracts/report_kinds.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/conversion/mod.rs	crates/aether-ai/formats/src/formats/aliyun/embedding/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/doubao/mod.rs	crates/aether-ai/formats/src/formats/aliyun/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/claude/messages/chat_spec.rs	crates/aether-ai/formats/src/formats/claude/messages/chat_spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/claude/messages/cli_spec.rs	crates/aether-ai/formats/src/formats/claude/messages/cli_spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/claude/messages/mod.rs	crates/aether-ai/formats/src/formats/claude/messages/mod.rs
final_niffler_to_aether	R096	crates/aether-ai-formats/src/formats/claude/messages/request.rs	crates/aether-ai/formats/src/formats/claude/messages/request.rs
final_niffler_to_aether	R062	crates/aether-ai-formats/src/formats/claude/messages/response.rs	crates/aether-ai/formats/src/formats/claude/messages/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/claude/messages/spec.rs	crates/aether-ai/formats/src/formats/claude/messages/spec.rs
final_niffler_to_aether	R086	crates/aether-ai-formats/src/formats/claude/messages/stream.rs	crates/aether-ai/formats/src/formats/claude/messages/stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/claude/mod.rs	crates/aether-ai/formats/src/formats/claude/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/embedding/mod.rs	crates/aether-ai/formats/src/formats/conversion/mod.rs
final_niffler_to_aether	R086	crates/aether-ai-formats/src/formats/conversion/response.rs	crates/aether-ai/formats/src/formats/conversion/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/doubao/embedding/mod.rs	crates/aether-ai/formats/src/formats/doubao/embedding/mod.rs
final_niffler_to_aether	R088	crates/aether-ai-formats/src/formats/doubao/embedding/request.rs	crates/aether-ai/formats/src/formats/doubao/embedding/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/embedding/mod.rs	crates/aether-ai/formats/src/formats/gemini/embedding/mod.rs
final_niffler_to_aether	R059	crates/aether-ai-formats/src/formats/gemini/embedding/request.rs	crates/aether-ai/formats/src/formats/gemini/embedding/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/embedding/response.rs	crates/aether-ai/formats/src/formats/gemini/embedding/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/files/mod.rs	crates/aether-ai/formats/src/formats/gemini/files/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/files/spec.rs	crates/aether-ai/formats/src/formats/gemini/files/spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/generate_content/chat_spec.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/chat_spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/generate_content/cli_spec.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/cli_spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/generate_content/mod.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/mod.rs
final_niffler_to_aether	R082	crates/aether-ai-formats/src/formats/gemini/generate_content/request.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/request.rs
final_niffler_to_aether	R086	crates/aether-ai-formats/src/formats/gemini/generate_content/response.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/generate_content/spec.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/spec.rs
final_niffler_to_aether	R096	crates/aether-ai-formats/src/formats/gemini/generate_content/stream.rs	crates/aether-ai/formats/src/formats/gemini/generate_content/stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/mod.rs	crates/aether-ai/formats/src/formats/gemini/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/video/mod.rs	crates/aether-ai/formats/src/formats/gemini/video/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/gemini/video/spec.rs	crates/aether-ai/formats/src/formats/gemini/video/spec.rs
final_niffler_to_aether	R050	crates/aether-ai-formats/src/formats/id.rs	crates/aether-ai/formats/src/formats/id.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/embedding/request.rs	crates/aether-ai/formats/src/formats/jina/embedding/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/embedding/response.rs	crates/aether-ai/formats/src/formats/jina/embedding/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/mod.rs	crates/aether-ai/formats/src/formats/jina/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/rerank/mod.rs	crates/aether-ai/formats/src/formats/jina/rerank/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/jina/rerank/request.rs	crates/aether-ai/formats/src/formats/jina/rerank/request.rs
final_niffler_to_aether	R085	crates/aether-ai-formats/src/formats/matrix.rs	crates/aether-ai/formats/src/formats/matrix.rs
final_niffler_to_aether	R055	crates/aether-ai-formats/src/formats/mod.rs	crates/aether-ai/formats/src/formats/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/chat/mod.rs	crates/aether-ai/formats/src/formats/openai/chat/mod.rs
final_niffler_to_aether	R054	crates/aether-ai-formats/src/formats/openai/chat/request.rs	crates/aether-ai/formats/src/formats/openai/chat/request.rs
final_niffler_to_aether	R081	crates/aether-ai-formats/src/formats/openai/chat/response.rs	crates/aether-ai/formats/src/formats/openai/chat/response.rs
final_niffler_to_aether	R058	crates/aether-ai-formats/src/formats/openai/chat/stream.rs	crates/aether-ai/formats/src/formats/openai/chat/stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/embedding/mod.rs	crates/aether-ai/formats/src/formats/openai/embedding/mod.rs
final_niffler_to_aether	R091	crates/aether-ai-formats/src/formats/openai/embedding/request.rs	crates/aether-ai/formats/src/formats/openai/embedding/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/embedding/response.rs	crates/aether-ai/formats/src/formats/openai/embedding/response.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/embedding/spec.rs	crates/aether-ai/formats/src/formats/openai/embedding/spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/image/mod.rs	crates/aether-ai/formats/src/formats/openai/image/mod.rs
final_niffler_to_aether	R056	crates/aether-ai-formats/src/formats/openai/image/request.rs	crates/aether-ai/formats/src/formats/openai/image/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/image/spec.rs	crates/aether-ai/formats/src/formats/openai/image/spec.rs
final_niffler_to_aether	R078	crates/aether-ai-formats/src/formats/openai/image/stream.rs	crates/aether-ai/formats/src/formats/openai/image/stream.rs
final_niffler_to_aether	R057	crates/aether-ai-formats/src/formats/openai/mod.rs	crates/aether-ai/formats/src/formats/openai/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/rerank/mod.rs	crates/aether-ai/formats/src/formats/openai/rerank/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/rerank/request.rs	crates/aether-ai/formats/src/formats/openai/rerank/request.rs
final_niffler_to_aether	R073	crates/aether-ai-formats/src/formats/openai/responses/spec.rs	crates/aether-ai/formats/src/formats/openai/responses/spec.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/responses/stream.rs	crates/aether-ai/formats/src/formats/openai/responses/stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/video/mod.rs	crates/aether-ai/formats/src/formats/openai/video/mod.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/openai/video/spec.rs	crates/aether-ai/formats/src/formats/openai/video/spec.rs
final_niffler_to_aether	R069	crates/aether-ai-formats/src/formats/shared/error_body.rs	crates/aether-ai/formats/src/formats/shared/error_body.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/shared/family.rs	crates/aether-ai/formats/src/formats/shared/family.rs
final_niffler_to_aether	R092	crates/aether-ai-formats/src/formats/shared/image_bridge.rs	crates/aether-ai/formats/src/formats/shared/image_bridge.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/shared/mod.rs	crates/aether-ai/formats/src/formats/shared/mod.rs
final_niffler_to_aether	R061	crates/aether-ai-formats/src/formats/shared/passthrough.rs	crates/aether-ai/formats/src/formats/shared/passthrough.rs
final_niffler_to_aether	R074	crates/aether-ai-formats/src/formats/shared/request.rs	crates/aether-ai/formats/src/formats/shared/request.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/shared/request_matrix.rs	crates/aether-ai/formats/src/formats/shared/request_matrix.rs
final_niffler_to_aether	R077	crates/aether-ai-formats/src/formats/shared/response.rs	crates/aether-ai/formats/src/formats/shared/response.rs
final_niffler_to_aether	R078	crates/aether-ai-formats/src/formats/shared/routing.rs	crates/aether-ai/formats/src/formats/shared/routing.rs
final_niffler_to_aether	R058	crates/aether-ai-formats/src/formats/shared/sse.rs	crates/aether-ai/formats/src/formats/shared/sse.rs
final_niffler_to_aether	R075	crates/aether-ai-formats/src/formats/shared/standard_matrix.rs	crates/aether-ai/formats/src/formats/shared/standard_matrix.rs
final_niffler_to_aether	R056	crates/aether-ai-formats/src/formats/shared/standard_normalize.rs	crates/aether-ai/formats/src/formats/shared/standard_normalize.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/shared/stream_core/mod.rs	crates/aether-ai/formats/src/formats/shared/stream_core/mod.rs
final_niffler_to_aether	R054	crates/aether-ai-formats/src/formats/shared/stream_rewrite.rs	crates/aether-ai/formats/src/formats/shared/stream_rewrite.rs
final_niffler_to_aether	R058	crates/aether-ai-formats/src/formats/shared/sync_products.rs	crates/aether-ai/formats/src/formats/shared/sync_products.rs
final_niffler_to_aether	R052	crates/aether-ai-formats/src/formats/shared/sync_to_stream.rs	crates/aether-ai/formats/src/formats/shared/sync_to_stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/formats/shared/video.rs	crates/aether-ai/formats/src/formats/shared/video.rs
final_niffler_to_aether	R060	crates/aether-ai-formats/src/protocol/canonical.rs	crates/aether-ai/formats/src/protocol/canonical.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/protocol/mod.rs	crates/aether-ai/formats/src/protocol/mod.rs
final_niffler_to_aether	R080	crates/aether-ai-formats/src/protocol/stream.rs	crates/aether-ai/formats/src/protocol/stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/state.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/state.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/decoder.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/decoder.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/state.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/state.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/state/blocks.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/state/blocks.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/state/events.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/state/events.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/state/finalize.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/state/finalize.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/state/lifecycle.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/state/lifecycle.rs
final_niffler_to_aether	R100	crates/aether-ai-formats/src/provider_compat/kiro_stream/stream/tests.rs	crates/aether-ai/formats/src/provider_compat/kiro_stream/stream/tests.rs
